Date,Close,High,Low,Open,Volume,SMA_7,RSI_14
2009-03-04,2.7342824935913086,2.7822682488792743,2.6826983322126337,2.7045914889487936,741403600,2.6880111694335938,39.45498333507421
2009-03-05,2.6644036769866943,2.7552761975316358,2.6527077055553656,2.7129890682572024,706899200,2.681970017296927,30.446103003618973
2009-03-06,2.558236122131348,2.6512082760696827,2.4691622921753056,2.6494085721881757,1011147200,2.6568632466452464,26.976706350851828
2009-03-09,2.492555618286133,2.6272152933245274,2.4763610838551,2.5246465717307918,698297600,2.630813871111189,29.356453940905553
2009-03-10,2.6581056118011475,2.674300942415701,2.5300437543429832,2.5453389328214158,844258800,2.6279003279549733,41.308230762285966
2009-03-11,2.7795701026916504,2.821257810048632,2.686598134418269,2.6934958324744542,846372800,2.6482086862836565,53.059359772468696
2009-03-12,2.889636754989624,2.8965352534083006,2.759175730869412,2.786167887817669,768457200,2.682398625782558,57.06445404850847
2009-03-13,2.877040386199951,2.9151298832656747,2.849448795472044,2.8881377267135964,601168400,2.702792610440935,63.764510516735605
2009-03-16,2.8617446422576904,2.920826937212995,2.8245555050337323,2.8950348553512395,797244000,2.7309841769082204,58.665726103791116
2009-03-17,2.988907814025879,2.989807165524587,2.85124837266008,2.8563473673103683,786646000,2.792508704321725,62.81664938169673
2009-03-18,3.044689655303955,3.103472027238185,2.9907063591741787,2.99640398534202,796037200,2.871384995324271,68.6534961301637
2009-03-19,3.047689914703369,3.0950752430754163,3.006601848129248,3.054587611694504,500180800,2.9270398957388744,68.63454442574897
2009-03-20,3.0467898845672607,3.092376514935955,3.016199520153786,3.061785349675189,695587200,2.9652141502925327,71.53678755046928
2009-03-23,3.228835105895996,3.243830567371206,3.051588422911704,3.080379276486674,666397200,3.0136710575648715,75.83715234890754
2009-03-24,3.1940455436706543,3.2822192215800694,3.160756127183726,3.189846901976388,640612000,3.058957508632115,71.47662323198574
2009-03-25,3.193746328353882,3.249829667067901,3.114870273913673,3.2264369164776325,646618000,3.1063863209315707,76.44595967945966
2009-03-26,3.295116424560547,3.298414914354123,3.22643676165679,3.233933893602784,616252000,3.150130408150809,86.99186602641743
2009-03-27,3.204543113708496,3.254928025773892,3.191047433986047,3.2459309059589256,492872800,3.172966616494315,84.87071772006573
2009-03-30,3.13376522064209,3.149360123518083,3.0773819546053787,3.134364855188816,502796000,3.185263088771275,75.68012933636594
2009-03-31,3.152658224105835,3.222537140743519,3.14905901693043,3.1625546924086807,570080000,3.2003871372767856,72.6511473327333
2009-04-01,3.259726285934448,3.2690231199756776,3.1157688100363323,3.121767154988959,589372000,3.204800162996565,72.55120506082542
2009-04-02,3.380290269851685,3.4414721989343904,3.2924165014129607,3.3032133242047217,812366800,3.2314065524509976,77.09953085132089
2009-04-03,3.478661298751831,3.482860141217805,3.404583723077572,3.4246773826031345,636241200,3.272108691079276,80.4922242669241
2009-04-06,3.5524392127990723,3.561436331578804,3.397385168583417,3.447170640661461,658064400,3.308869089399065,79.40537890983646
2009-04-07,3.448970317840576,3.499055709742593,3.4246774151941985,3.4948568672366607,536580800,3.343787261417934,70.09550030765263
2009-04-08,3.488558292388916,3.502653604411718,3.436373884311088,3.4618660535479746,455630000,3.394471985953195,71.14504640819082
2009-04-09,3.586028814315796,3.5989248568753527,3.5377429332958226,3.55153952853862,530756800,3.4563820702689037,73.67041684545427
2009-04-13,3.605522871017456,3.628316185255436,3.568934161910498,3.599224607755696,389236400,3.505781582423619,69.28753899458489
2009-04-14,3.5482401847839355,3.604024000077753,3.516449752776594,3.586028962612896,454622000,3.5297744274139404,67.72748361377188
2009-04-15,3.5281460285186768,3.5464401798419813,3.471762787034596,3.5149492691525084,412882400,3.5368436745234897,66.41155312382259
2009-04-16,3.642411231994629,3.693395556065461,3.562634855727158,3.574631544142424,593446000,3.549696820122855,66.83137610879604
2009-04-17,3.701494693756104,3.726387431027832,3.60642330534098,3.634314815405359,497495600,3.5857717309679304,74.84263926478701
2009-04-20,3.613921403884888,3.688599226970684,3.5737332773403168,3.65081043937489,466466000,3.603680746895926,73.60663243453476
2009-04-21,3.651707887649536,3.663105142139273,3.556936451113613,3.5656336498459003,470685600,3.613063471657889,74.08801913447437
2009-04-22,3.644212007522583,3.759377853974713,3.634914170331183,3.677801945965208,938767200,3.6185904911586215,70.53184565460514
2009-04-23,3.760876178741455,3.814860487993383,3.704193014408173,3.797465686273932,945156800,3.6489670617239818,70.40859560682053
2009-04-24,3.715890645980835,3.753079592223005,3.687999136511033,3.738084126884772,540764000,3.675787721361433,63.49381055189697
2009-04-27,3.7407824993133545,3.748880265779243,3.67870082434568,3.6858992394056247,480690000,3.689840759549822,61.34401071605918
2009-04-28,3.715890645980835,3.785169944106135,3.696696338229274,3.699395193642762,455856800,3.6918973241533553,67.75758406319702
2009-04-29,3.7530810832977295,3.804365362883679,3.713792700239876,3.744383878124145,458110800,3.7117772783551897,67.6543999592648
2009-04-30,3.773773193359375,3.8088623152450913,3.7464815206403888,3.78546916689766,498489600,3.729215179170881,63.9609490488839
2009-05-01,3.816060543060303,3.837354271551657,3.7728732514602696,3.7728732514602696,397516000,3.753764969961984,65.14257591788234
2009-05-04,3.9609179496765137,3.966316061558243,3.829257035860029,3.846052007053217,609358400,3.7823423658098494,76.36045480989178
2009-05-05,3.980111360549927,3.984609719364555,3.9324253134718377,3.951319701848822,398255200,3.8200881821768626,78.90327113405333
2009-05-06,3.97381329536438,4.003804224264504,3.905433352811236,3.9987060306310775,473538800,3.8533782958984375,74.58868815020668
2009-05-07,3.8706459999084473,3.970515704795396,3.835855977176028,3.968716200149384,531776000,3.875486203602382,61.7797467362421
2009-05-08,3.874543428421021,3.935725361455962,3.786669654305818,3.87004426812192,467964000,3.8928379671914235,70.54408963315895
2009-05-11,3.8859384059906006,3.927626097441287,3.8124602910448,3.819958621737685,404658800,3.9088615689958846,69.26530051965877
2009-05-12,3.7314858436584473,3.890138912705793,3.696396716243095,3.8856401526177926,609481600,3.8967794690813338,55.78076207206839
2009-05-13,3.5836293697357178,3.719489089979808,3.580329879344574,3.6951957911278273,595971600,3.8428811005183627,38.72557182205068
2009-05-14,3.687397718429565,3.7047933194450064,3.589927414629721,3.592326352218827,447826400,3.8010648659297397,48.31370780530285
2009-05-15,3.671503782272339,3.7374839916929576,3.647210879512652,3.668504208616164,367567200,3.7578777926308766,45.855751112307864
2009-05-18,3.798364400863648,3.7998643874274096,3.646010453251964,3.710791373239153,458841600,3.747551849910191,54.39714429680522
2009-05-19,3.8223581314086914,3.8781411392724263,3.771073081533136,3.8034637447239006,372422400,3.7400968074798584,53.746269768967416
2009-05-20,3.774972438812256,3.8751428115829234,3.757877553700966,3.827756680596556,388584000,3.7242445264543806,50.063031444044114
2009-05-21,3.724287986755371,3.8022644877791794,3.685599853775073,3.753379566350111,407946000,3.7232162611825124,45.218707114912384
2009-05-22,3.6739020347595215,3.724286928899684,3.6514086425889607,3.720388004850039,297998400,3.736112356185913,33.413951309571374
2009-05-26,3.922229528427124,3.923729515799863,3.735385399244571,3.741683664430318,636927200,3.7696597576141357,47.35546527445539
2009-05-27,3.9903101921081534,4.04819224936868,3.9261286680479817,3.952221482379625,646422000,3.815203530447824,50.7134412525831
2009-05-28,4.050889492034912,4.060486442886708,3.959716256613413,4.002303301627087,487552800,3.85127854347229,58.09310806112085
2009-05-29,4.073082447052002,4.07578130159583,4.014299873478035,4.060486324294553,456534400,3.8870963028499057,58.770498001728534
2009-06-01,4.179252624511719,4.198446532471135,4.078782322719729,4.092878436999683,452499600,3.9448506150926863,61.95607701576076
2009-06-02,4.183449745178223,4.238932831102158,4.149259581339804,4.168454684506897,456223600,4.010445152010236,70.99468574765011
2009-06-03,4.227237701416016,4.232035977633485,4.170854452154092,4.198745959283176,565199600,4.089493104389736,83.0969234387004
2009-06-04,4.310912132263184,4.324108492749017,4.199945940657553,4.202644795787863,550634000,4.14501919065203,82.74022960647014
2009-06-05,4.338805675506592,4.390689378258974,4.295018540451344,4.357999586287723,632716000,4.19480425970895,84.60340927158279
2009-06-08,4.314211368560791,4.325607825306541,4.181651128032327,4.313312017102621,931652400,4.232421670641218,79.9233307821184
2009-06-09,4.280322551727295,4.335505740317,4.215241690543327,4.313012340353005,676964400,4.262027399880545,76.26416070558366
2009-06-10,4.206243515014648,4.26922493902031,4.147761250380884,4.267125518177763,688623600,4.265883241380964,73.99853637852924
2009-06-11,4.19724702835083,4.245532923352282,4.15525979844904,4.185251535001145,524823600,4.267854281834194,77.59876367671504
2009-06-12,4.10787296295166,4.171753336464986,4.079980658098604,4.16305613645051,563085600,4.250802176339286,74.22155154747551
2009-06-15,4.081480979919434,4.106673633580615,4.045492103926332,4.07908204185881,539750400,4.218026297433036,61.81564418751514
2009-06-16,4.089280605316162,4.152861094408121,4.081782269608082,4.098577244221133,514805200,4.182379858834403,58.064473514478
2009-06-17,4.066185474395752,4.12226880297371,4.034694961691509,4.098875255764075,571412800,4.146947588239398,51.32746365800285
2009-06-18,4.07518196105957,4.138762811165959,4.066484761944353,4.082079656821944,427680400,4.11764178957258,50.18647787634606
2009-06-19,4.183150768280029,4.183750202394594,4.105773714552367,4.140862433340086,721856800,4.114342825753348,50.34512864115993
2009-06-22,4.119870185852051,4.245532754027534,4.0886799823529785,4.218841310831853,634914000,4.103288991110666,44.904024313432934
2009-06-23,4.019099712371826,4.1072734068291386,3.9852102547549206,4.090779154659141,706532400,4.090607098170689,34.713804737387306
2009-06-24,4.0853800773620605,4.123768693883101,4.0445929231028215,4.06138789277782,485525600,4.0911641120910645,33.00205351797025
2009-06-25,4.194546699523926,4.204743886370788,4.055088777342282,4.071283508546024,589447600,4.106202125549316,40.31406538845485
2009-06-26,4.271925449371338,4.305515395021299,4.19094935861711,4.192448945514317,439384400,4.135593550545829,47.348736254865734
2009-06-29,4.2578301429748535,4.317212193712106,4.244934093627971,4.302516639746057,567616000,4.161686147962298,48.553865963578396
2009-06-30,4.27162504196167,4.3127125169604765,4.252731050071809,4.276123802137205,434224000,4.174325329916818,54.55690523272237
2009-07-01,4.283621311187744,4.338505789726608,4.2743246735224085,4.303715775070223,414178800,4.197718347821917,55.99497208700752
2009-07-02,4.199344158172607,4.283618889773601,4.192446462953669,4.236233573576064,370479200,4.223467554364886,56.3939717761155
2009-07-06,4.1570587158203125,4.168455974524963,4.086279829243563,4.159757571305305,498688400,4.233707359858921,55.16816137648949
2009-07-07,4.060787200927734,4.189149010506141,4.054189420332775,4.15315973307009,461596800,4.214598860059466,48.26187194834978
2009-07-08,4.115370750427246,4.139963568960996,4.031395907325087,4.076383102555207,575929200,4.192233903067453,52.88935524876147
2009-07-09,4.089578628540039,4.1384639474664295,4.076682584985246,4.131566249948114,343025200,4.168197972433908,50.82935667721125
2009-07-10,4.154359817504883,4.167855296061698,4.088378807931999,4.0889794434195,445275600,4.151445797511509,48.25457394190104
2009-07-13,4.268926620483398,4.268926620483398,4.124670340023138,4.18495174169696,483501200,4.1493465559823175,58.50739444477708
2009-07-14,4.266825675964356,4.294117752096421,4.2335364546075205,4.259628461016767,347247600,4.15898677280971,65.93357521629926
2009-07-15,4.405083179473877,4.4086821860802505,4.328306373988847,4.349899612780046,485587200,4.194418839045933,68.82049974960873
2009-07-16,4.424278736114502,4.439275003009589,4.3657968589943295,4.371494887829797,393570800,4.246346201215472,65.12634934748445
2009-07-17,4.551141262054443,4.55923902976776,4.457569059485541,4.471065339007735,602154000,4.308599131447928,67.25981899470852
2009-07-20,4.585931777954102,4.6498133850618,4.525350463608378,4.596729205074539,735526400,4.379506724221366,69.77573784061094
2009-07-21,4.543942451477051,4.601525771592927,4.491158608955356,4.597327329862993,874781600,4.4351613862173895,65.87393048715475
2009-07-22,4.700796127319336,4.760478870201442,4.68190173751709,4.7322866435152005,874104000,4.496857030051095,70.80448640054487
2009-07-23,4.733185291290283,4.751778957029607,4.665405203137787,4.697495944166772,526962800,4.563479832240513,78.0756282964625
2009-07-24,4.798269271850586,4.798568788833372,4.69360009908029,4.707095981951681,438362400,4.619649274008615,82.93263767525339
2009-07-27,4.801566123962402,4.824959274241837,4.716392008559748,4.803665545179347,433311200,4.673547472272601,92.0637224268589
2009-07-28,4.7985687255859375,4.801567499188231,4.726589750231765,4.764978777341585,363554800,4.7088942527771,91.20826023181579
2009-07-29,4.799465179443359,4.812061702747012,4.7460815157077,4.765575734682683,382158000,4.7393990244184225,94.14377550052197
2009-07-30,4.882242202758789,4.940124237096338,4.843553273116211,4.849551618862908,469604800,4.787727560315814,94.27197531293876
2009-07-31,4.9002366065979,4.94852209023793,4.885840576313901,4.888239914694568,422536800,4.8162190573556085,93.50949388512177
2009-08-03,4.991408348083496,4.997706208997221,4.944621664287568,4.954818448886245,394240000,4.853108065468924,94.47714851707714
2009-08-04,4.965015411376953,4.965615245763138,4.924827708773013,4.946420945828701,395810800,4.87692894254412,89.84196393854447
2009-08-05,4.951820373535156,5.020199098169633,4.924828223757768,4.971014275053193,423183600,4.898393835340228,87.86051563685992
2009-08-06,4.915833473205566,4.993809986972527,4.891240649388454,4.965917671674994,341616800,4.915145942143032,80.09928476245723
2009-08-07,4.963815689086914,4.996506264995161,4.942522367736193,4.963216255082325,387354800,4.938624586377825,80.52339017310761
2009-08-10,4.940125465393066,4.996508728160121,4.908335025878532,4.968317697412165,300294400,4.946893623897007,82.97633865068076
2009-08-11,4.883442401885986,4.929928389008627,4.854951055008189,4.909234092239813,355342400,4.944494451795306,68.24501787648506
2009-08-12,4.957820892333984,4.999808120901029,4.872346047572548,4.875044903352724,445071200,4.939696243831089,70.70272227647106
2009-08-13,5.051092624664307,5.058590959340378,4.993510091301185,4.9980088518525925,439980800,4.951992988586426,72.14972323759791
2009-08-14,5.001906394958496,5.045392799906012,4.964417534907471,5.0366955990012325,305816000,4.959148134504046,66.24546056335414
2009-08-17,4.786273002624512,4.906237172985109,4.781174005834294,4.905037102828027,524381200,4.940639495849609,49.258614800562604
2009-08-18,4.918531894683838,4.925729510475379,4.84085530514626,4.847453086253198,431152400,4.9341703823634555,56.197503237729514
2009-08-19,4.936524868011475,4.957518676163347,4.872044658076211,4.881041775613536,413271600,4.933656011308942,53.02978122253704
2009-08-20,4.988410472869873,5.000107247904486,4.936826297488716,4.947922437058884,342031200,4.948651450020926,54.74201202005189
2009-08-21,5.075084209442139,5.079583769950868,5.002506222355842,5.027998793347009,416074400,4.965403352464948,54.52198593110685
2009-08-24,5.070286273956299,5.119771832713563,5.046593605659619,5.102076710188278,406929600,4.968145302363804,55.824975026661974
2009-08-25,5.08048152923584,5.126667579347613,5.072383764383093,5.08228103253645,324354800,4.979370321546282,57.14294790679452
2009-08-26,5.020800590515137,5.084980885386341,5.001305967597856,5.066086497443961,303998800,5.012874262673514,55.67812961071388
2009-08-27,5.081982135772705,5.085580342249399,4.943423557191549,5.060988326806918,449181600,5.036224297114781,56.3021431757575
2009-08-28,5.099975109100342,5.173153304877323,5.054389295976357,5.166555526840325,453700800,5.059574331556048,58.57734783305094
2009-08-31,5.044794082641602,5.063987990901813,4.993509420515869,5.043294095568903,311337600,5.067629132952009,58.67192413338165
2009-09-01,4.957520008087158,5.098478357713897,4.94672338405695,5.038196172450698,469028000,5.050834247044155,49.98404992399068
2009-09-02,4.953920841217041,5.026798745936771,4.921830089247015,4.937125872163626,364249200,5.034210613795689,44.30767769652344
2009-09-03,4.995007991790772,5.01150304247565,4.948522012664956,4.991709301992694,293955200,5.022000108446393,49.592020327071886
2009-09-04,5.1077752113342285,5.119471987405327,5.011204231955944,5.016902661323916,374628800,5.034425054277692,71.64798343777834
2009-09-08,5.186350345611572,5.192648207762424,5.158458840771949,5.187849931938819,315047600,5.049334798540388,69.4385531627415
2009-09-09,5.132668495178223,5.232538175432719,5.089480794749816,5.181853341676039,811087200,5.054005282265799,63.53510698296394
2009-09-10,5.175253391265869,5.195947280495075,5.122769075301273,5.160257929622206,491134000,5.0726423263549805,63.06095320378977
2009-09-11,5.163258075714111,5.19384924204893,5.124569942555249,5.185751474377568,348961200,5.102033478873117,56.88219058167786
2009-09-14,5.2100443840026855,5.215442094528715,5.105975083535768,5.123369486002439,322011200,5.138622556413923,60.23744655880627
2009-09-15,5.253232002258301,5.267927552620155,5.206146577966746,5.219642058453002,426470800,5.175511700766427,62.07074173535821
2009-09-16,5.454471111297607,5.480863433798344,5.334806909185513,5.33810599955106,754023200,5.225039686475482,75.29772650273512
2009-09-17,5.534848213195801,5.602028103402483,5.457471933101515,5.457771850476076,810572000,5.274825096130371,75.83881771361877
2009-09-18,5.548944473266602,5.594830631489577,5.54114622090267,5.573237380810378,601582800,5.33429309300014,75.73090193990784
2009-09-21,5.518951416015625,5.5531407831959445,5.446973274026022,5.527049182227724,437715600,5.383392810821533,77.98232778027915
2009-09-22,5.532747745513916,5.559739903697325,5.483862423974308,5.554041875081712,356753600,5.436177049364362,87.17062733483453
2009-09-23,5.563337326049805,5.665307182942891,5.549241216127724,5.560338554149499,593563600,5.486647469656808,88.05252636649955
2009-09-24,5.512953281402588,5.629317982102382,5.481462767999009,5.614322518597039,550880400,5.523750509534564,81.96980702917223
2009-09-25,5.469466209411621,5.563338317763852,5.441574702675021,5.458669587544721,445239200,5.5258926664079935,74.4130568420646
2009-09-28,5.582831382751465,5.598726996743911,5.498257122163198,5.514452252977226,337444800,5.532747404915946,75.56082940100524
2009-09-29,5.559738159179688,5.620319836682901,5.527647817085586,5.600226583962296,345385600,5.534289360046387,78.66335195087333
2009-09-30,5.558841705322266,5.591831816282785,5.47666634530104,5.582234460120459,539585200,5.539987972804478,77.27112161578522
2009-10-01,5.424179553985596,5.584930792403295,5.41938007722574,5.558839193398437,524711600,5.524478231157575,65.79516785497792
2009-10-02,5.545342922210693,5.576533917499317,5.438875496004823,5.440674999603604,553308000,5.521907602037702,68.6208576739949
2009-10-05,5.5789337158203125,5.604126369665914,5.526449387363655,5.584332627873086,423133200,5.531333378383091,68.28277669640964
2009-10-06,5.698598384857178,5.698598384857178,5.617323589452247,5.630519151439979,605085600,5.564066546303885,65.08524217262939
2009-10-07,5.705796241760254,5.714793360568992,5.6692067306388845,5.691100694104342,465668000,5.5816329547337125,61.61363221122386
2009-10-08,5.676405906677246,5.741786286827558,5.665008647032846,5.7180936171898,438211200,5.598299775804792,58.483017842816665
2009-10-09,5.712393760681152,5.719291458019997,5.656911063405501,5.66740776827259,293272000,5.620235783713205,62.77236812609722
2009-10-12,5.722590923309326,5.743584733374062,5.687501400911743,5.728889186455834,288024800,5.66286597933088,62.594586728754365
2009-10-13,5.698898315429688,5.733387603165622,5.689300961966923,5.717192469620832,348020400,5.6848024640764505,59.076455083213354
2009-10-14,5.73698616027832,5.767876035460777,5.70519573249504,5.765777015125731,375510800,5.707381384713309,65.25119310476019
2009-10-15,5.715094566345215,5.7258911914345285,5.684204277954086,5.687203051283977,373556400,5.709737982068743,67.22786317239908
2009-10-16,5.639816761016846,5.709096071239536,5.633518496297066,5.678805217958515,431426800,5.700312341962542,54.22242950369044
2009-10-19,5.694099426269531,5.698298268548118,5.56483867136291,5.633818049959435,942230800,5.7028399876185825,59.51589742758449
2009-10-20,5.961019039154053,6.0506927060863305,5.933727366940969,6.016203419423812,1141039200,5.738357884543283,70.68799992150883
2009-10-21,6.145763874053955,6.259430519602267,5.975114948152404,5.983812148737572,1193726800,5.798811163221087,85.29948550858518
2009-10-22,6.154162406921387,6.233638899547687,6.073487045794208,6.139166940492045,791392000,5.863848890577044,83.47648205995735
2009-10-23,6.1163740158081055,6.172157843233832,6.095080684357708,6.169159070094468,420786800,5.918047155652728,79.41584533618965
2009-10-26,6.072586536407471,6.200648011526644,6.001207825490868,6.108275891865772,484338400,5.969117437090192,72.32379709768726
2009-10-27,5.919332981109619,6.0824835924392735,5.891740188275948,6.047994303197668,756551600,6.009048325674875,60.85375010482467
2009-10-28,5.770276546478272,5.93882604830483,5.731287701727268,5.92952821249345,818386800,6.01993077141898,54.25382909659644
2009-10-29,5.888741970062256,5.902538567989923,5.762479974556527,5.848254330832471,570270400,6.009605475834438,57.435557190794164
2009-10-30,5.653312206268311,5.902237578204215,5.643414934601325,5.8800444971316335,717525200,5.939255237579346,47.54518217840922
2009-11-02,5.677605152130127,5.784672841925853,5.565438867440991,5.692300701693317,678983200,5.871175629752023,49.245820217591515
2009-11-03,5.660809516906738,5.683902349043336,5.575934919876382,5.633818160144558,522541600,5.806094987051828,47.26059108705254
2009-11-04,5.722590923309326,5.813763377745607,5.705196521180502,5.720191985391422,487530400,5.756095613752093,50.26206008128679
2009-11-05,5.819162845611572,5.848254024935765,5.752882318862919,5.770277523501556,384801200,5.741785594395229,56.177664774519094
2009-11-06,5.828459739685059,5.853951912281227,5.770277778885287,5.773576469142536,295097600,5.750097479139056,54.776125171112255
2009-11-09,6.041995048522949,6.05519060727893,5.886041675207095,5.906434847868482,528855600,5.771990776062012,52.99202251835272
2009-11-10,6.087582111358643,6.147563566313713,6.028499607412446,6.028799524697811,401195200,5.834029333932059,47.60379697316762
2009-11-11,6.095679759979248,6.148164086078367,6.053091903908356,6.13496772491105,443870000,5.893754277910505,47.590808035053065
2009-11-12,6.057890892028809,6.144264664693567,6.041095925051172,6.092380177385548,363731200,5.95048018864223,47.59078933824886
2009-11-13,6.131669044494629,6.143065501460339,6.060290328855908,6.084282911986207,343240800,6.00891992024013,52.3752124473746
2009-11-16,6.197048664093018,6.238136127910769,6.148463268689774,6.162558579223335,485206400,6.062903608594622,62.01340919666935
2009-11-17,6.208146095275879,6.221341655916975,6.148164235659636,6.180554503920189,396513600,6.117144516536167,71.50851623680663
2009-11-18,6.17695426940918,6.208145264694144,6.118172086883564,6.194349871285612,374320800,6.136424405234201,65.48488697576067
2009-11-19,6.013503551483154,6.1364672402101625,5.992210224330205,6.1364672402101625,542326400,6.1258417538234164,70.97439343370112
2009-11-20,5.995809078216553,6.009905190756833,5.931028545683343,5.972716247880771,406666400,6.111574513571603,68.67290997900241
2009-11-23,6.174555778503418,6.178154785960989,6.086681614775515,6.0881816016397865,474896800,6.128240925925119,75.33270507329387
2009-11-24,6.1313676834106445,6.174554563129927,6.085181631400396,6.158059115529621,318438400,6.1281978743416925,70.53319377345791
2009-11-25,6.123871803283691,6.167658932546981,6.110975758537792,6.160160598885189,286454000,6.1177440370832175,66.81006929519458
2009-11-27,6.015904903411865,6.086982914297621,5.949324451598534,5.9748166260312034,295257200,6.090281009674072,59.325642248302
2009-11-30,5.995510101318359,6.048593864396834,5.961320328244017,6.031498977859664,424858000,6.064360414232526,47.13712637804756
2009-12-01,5.907337188720703,6.081285250091379,5.903138345757758,6.065389630303088,465763200,6.049193790980747,39.45250262431085
2009-12-02,5.885142803192139,6.040796293103711,5.87074717182625,5.967018231876903,715260000,6.033384323120117,37.879845969885736
2009-12-03,5.89263916015625,5.967617271066152,5.886341298356643,5.920830580689025,448719600,5.993110520499093,40.143031535882464
2009-12-04,5.797867298126221,5.994607793734248,5.706694062718761,5.989210084489775,826884800,5.945467608315604,30.575800475149023
